CenterX_PreNear_CH0,CenterY_PreNear_CH0,CenterX_PreFar_CH0,CenterY_PreFar_CH0,CenterX_PostNear_CH0,CenterY_PostNear_CH0,CenterX_PostFar_CH0,CenterY_PostFar_CH0,BeamSize_PostCureFar_CH0,R_preX_CH0,R_preY_CH0,R_postX_CH0,R_postY_CH0,AutoFindBeam_CH0
306.1259,254.3978,306.3958,255.1938,313.5715,244.2715,297.261,247.8699,13492,0.269976,0.796011,-16.31055,3.598402,0
314.0823,231.5494,315.3391,231.8915,311.58,238.8868,298.2571,243.1477,14577,1.256872,0.342136,-13.32287,4.260906,0
317.7751,242.749,316.0474,245.2286,321.54,236.2451,323.484,235.4109,18163,-1.727767,2.479612,1.943975,-0.834148,0
319.7944,241.6082,318.4672,242.4314,314.8935,242.6753,297.2406,248.8103,10749,-1.327151,0.823242,-17.65289,6.134975,0
307.698,248.468,309.1476,245.7386,317.2605,238.7726,310.5816,239.1522,13652,1.449612,-2.729457,-6.678907,0.379653,0
321.1718,244.0394,318.2853,242.8839,323.6462,240.8358,331.4515,243.6736,16030,-2.886455,-1.155529,7.80534,2.837812,0
321.6715,245.5357,320.6375,243.9135,327.806,237.8718,338.8422,232.0784,19098,-1.033934,-1.622216,11.03623,-5.793335,0
316.5398,239.1329,317.0505,239.4107,320.0711,231.4536,325.5581,225.746,19487,0.510717,0.277785,5.486989,-5.707634,0
305.4171,234.5848,303.3929,236.856,311.0929,239.6467,295.1054,244.4197,14417,-2.02422,2.271179,-15.9875,4.773015,0
324.2661,237.4452,323.0617,238.5235,321.2585,239.1177,306.8624,244.0532,13179,-1.204466,1.078291,-14.3962,4.935502,0
308.8764,252.1306,311.0404,249.3587,316.8593,241.7564,305.6033,241.3119,15002,2.163991,-2.772001,-11.25604,-0.444487,0
317.6628,240.8986,315.3847,239.9553,318.9063,239.5159,324.1872,249.9225,13102,-2.278043,-0.943298,5.280896,10.40664,0
311.4991,246.6958,313.5772,247.5874,324.7722,240.1928,335.2828,236.7386,21344,2.078101,0.891604,10.51064,-3.454232,0
320.3304,238.417,319.5151,239.6147,315.7789,239.802,300.5417,244.8193,11417,-0.815368,1.197637,-15.2372,5.01733,0
317.7085,239.4837,318.0087,240.9011,321.8414,233.0036,321.4622,233.3791,19203,0.30018,1.417437,-0.379186,0.375494,0
313.0284,237.343,313.8366,239.8517,317.4503,240.1229,320.5034,246.9323,16407,0.808145,2.508722,3.053088,6.809444,0
307.4868,254.7726,310.4254,253.0624,315.6691,243.6175,305.9328,247.7177,15054,2.938606,-1.71024,-9.736213,4.100158,0
316.1261,243.7112,318.0146,240.0325,326.1787,235.0305,342.2816,228.4131,23438,1.888414,-3.678736,16.10296,-6.617328,0
317.7063,242.4767,316.4013,241.4228,322.3847,240.5159,333.8348,244.198,16504,-1.305039,-1.053923,11.45007,3.682072,0
304.1982,240.9199,306.5191,241.8252,317.9189,236.1441,332.2067,236.3657,16866,2.320911,0.905289,14.28777,0.221631,0
317.1655,236.9685,314.5346,237.8777,314.4544,237.726,299.4867,240.3617,14530,-2.630883,0.909262,-14.96766,2.635714,0
317.6504,238.4613,318.7144,237.7474,323.4448,241.7223,330.5541,248.6376,16313,1.063952,-0.713897,7.109321,6.915337,0
309.859,252.0685,311.3482,251.7835,317.6664,241.8663,301.7637,247.6315,14787,1.489171,-0.285066,-15.90267,5.76518,0
322.5061,241.6855,321.8108,244.3181,325.8439,240.9034,338.1617,243.3089,13918,-0.695245,2.632598,12.31783,2.405564,0
319.3277,242.5937,318.2003,241.5023,322.346,239.9746,331.1972,245.5618,15382,-1.127473,-1.091454,8.851147,5.587157,0
317.2841,239.0098,319.9615,237.3071,311.7914,240.8929,290.2001,246.8435,11208,2.677437,-1.702727,-21.59128,5.950647,0
319.3049,240.7192,317.1916,241.3872,321.9931,240.8352,330.212,242.0378,8925,-2.113328,0.66802,8.218927,1.202547,1
317.9267,235.7567,318.0403,238.1597,314.7527,236.5834,299.0711,242.6564,14904,0.113604,2.402954,-15.68161,6.072976,0
322.3219,243.1924,320.0027,240.3294,327.0327,239.8452,337.2025,233.9076,20890,-2.319228,-2.863032,10.16979,-5.93757,0
323.1377,245.554,320.0652,243.59,332.2521,239.9356,342.2143,239.9815,21178,-3.072427,-1.964058,9.962262,0.045914,0
314.333,248.7486,313.9358,247.4381,326.9342,243.4211,336.3234,243.1283,18981,-0.397266,-1.310541,9.38926,-0.292823,0
317.9954,242.6275,320.5698,239.742,314.2128,242.5152,301.2135,238.4653,15900,2.574375,-2.885491,-12.99923,-4.049831,0
318.8823,240.6584,320.525,240.9274,316.1146,242.6398,305.5052,248.7736,11694,1.642673,0.268993,-10.60936,6.133749,0
311.9355,247.7971,314.6185,247.1315,320.897,236.6853,312.0004,234.6338,14507,2.683029,-0.665562,-8.896554,-2.051457,0
321.3281,242.3556,320.0786,241.4398,322.5266,239.9942,335.5787,236.8927,16232,-1.249535,-0.915812,13.05211,-3.101434,0
305.2959,251.3151,307.2022,248.604,314.1146,241.6711,302.636,244.3608,14023,1.906233,-2.711106,-11.47863,2.689723,0
322.0501,239.1318,322.3235,239.8974,318.8636,240.8251,305.128,248.4073,14256,0.273387,0.765543,-13.73569,7.582162,0
317.2582,248.5765,319.4991,245.2226,325.1832,240.8786,336.4934,238.5142,19710,2.240794,-3.35389,11.3102,-2.364394,0
318.0054,241.0654,316.7967,239.879,320.4445,237.4684,325.2979,234.3055,25265,-1.208705,-1.186451,4.853424,-3.162952,0
309.7173,248.013,309.6108,247.2658,312.8698,244.6572,317.9366,245.902,20839,-0.106496,-0.747189,5.066898,1.244863,0
309.4404,254.3699,309.4822,253.7661,317.601,245.0756,301.5241,251.778,13611,0.041787,-0.603808,-16.07687,6.702328,0
314.6638,240.7212,314.5511,237.8258,319.7682,238.4099,329.9764,234.3372,21134,-0.112767,-2.895381,10.20821,-4.072652,0
320.1654,243.5763,317.7845,240.7867,316.6284,245.8496,302.7868,251.268,14101,-2.380897,-2.78963,-13.84154,5.418362,0
311.1129,234.1051,309.9778,232.8003,312.3688,238.4497,302.2839,241.1107,15306,-1.135208,-1.304796,-10.08497,2.661011,0
323.8952,246.4703,321.0561,245.1208,325.7898,244.054,334.7296,246.7881,16243,-2.839103,-1.349559,8.939738,2.734113,0
310.9446,241.508,313.7557,240.4507,316.3898,242.9374,315.7692,244.1748,16198,2.811055,-1.057226,-0.620527,1.237425,1
303.8391,252.1535,305.2638,253.475,312.7075,241.4444,296.6251,244.7662,14687,1.424609,1.321502,-16.08239,3.321775,0
319.1934,240.9361,318.808,240.2397,315.5392,242.945,302.6075,251.4383,11621,-0.385441,-0.69646,-12.93172,8.493306,0
319.5019,242.6541,317.8447,242.539,322.5944,240.5412,329.2513,246.9981,15622,-1.65718,-0.115121,6.656883,6.456974,0
318.6221,250.3791,319.2776,251.0373,320.616,250.8834,335.8852,251.4431,15049,0.655499,0.658206,15.26914,0.559717,1
319.4533,240.437,321.6243,241.0527,320.9008,238.5088,325.5976,233.7615,21110,2.170936,0.615739,4.696759,-4.747324,0
315.6738,246.6314,315.8966,243.957,318.7031,240.4319,316.0399,240.7214,17805,0.222789,-2.674384,-2.66316,0.289505,0
324.7078,242.8935,325.965,240.9053,325.5261,238.7207,332.0541,239.9158,19960,1.257134,-1.988136,6.528005,1.195139,0
306.3165,250.6821,306.2531,250.6757,315.8888,240.4858,305.293,244.014,14404,-0.063484,-0.006397,-10.59585,3.528251,0
318.1683,244.8766,318.4898,244.0104,314.0405,246.255,296.4798,250.309,14565,0.321502,-0.866257,-17.56075,4.053991,0
321.8046,243.3452,320.2577,242.9962,322.0377,241.6006,321.9886,247.9528,16134,-1.546887,-0.348938,-0.049029,6.35219,0
322.1354,242.3453,321.527,241.701,328.5629,239.2838,335.9976,236.0447,18488,-0.608399,-0.644246,7.434723,-3.239173,0
317.6924,237.8162,319.2291,240.2542,312.4146,239.4005,291.9241,248.9774,10900,1.536648,2.438052,-20.49052,9.576894,0
315.9485,240.2209,313.9211,242.7742,319.8531,240.3884,337.3207,245.3537,12540,-2.027386,2.553285,17.46766,4.965227,0
307.7171,249.9643,309.4286,247.1416,318.7617,239.282,311.194,244.8749,13847,1.711597,-2.82267,-7.567686,5.592921,0
322.7566,246.484,321.9989,244.6013,323.8194,245.0146,326.7632,240.7559,21443,-0.757743,-1.882699,2.943839,-4.258643,0
326.6653,244.7991,325.515,243.3934,329.1985,242.7429,332.524,247.6264,17050,-1.150286,-1.405701,3.325603,4.88352,0
316.7873,232.8355,318.1636,233.9857,321.1415,235.2464,311.2191,237.75,20300,1.376268,1.150186,-9.922443,2.503568,0
319.5947,242.1044,318.1029,242.8215,323.4165,242.1965,340.3752,244.443,17391,-1.491794,0.717125,16.95866,2.246474,0
318.3551,241.7371,321.3444,241.7256,316.1152,243.3882,311.8735,251.6708,10978,2.98935,-0.01157,-4.241747,8.28258,0
308.2728,242.5838,307.3672,242.6645,321.0323,239.0321,339.6172,238.1222,15687,-0.90556,0.080758,18.58484,-0.909877,0
318.1143,239.8897,319.3865,239.3761,322.8058,239.4644,338.8136,241.2355,13252,1.272232,-0.513524,16.00786,1.771149,0
311.1871,247.8779,312.0412,250.3096,313.1613,246.133,307.7373,246.7616,21346,0.854091,2.431657,-5.424029,0.628607,0
320.8286,240.9936,318.2602,240.0977,324.0487,241.3626,339.9842,240.1069,12909,-2.568424,-0.89594,15.93546,-1.255656,0
320.8411,244.8931,317.9269,244.8689,323.7144,242.6542,330.577,246.2255,17010,-2.914171,-0.024208,6.862611,3.571281,0
319.3058,242.6285,319.4019,243.9236,315.5677,244.2598,303.0077,250.0755,11728,0.09613,1.29508,-12.56002,5.815649,0
318.5762,236.1435,319.0365,238.076,322.1457,235.7425,333.4799,236.9095,15185,0.46031,1.932549,11.33422,1.166984,0
313.2258,248.352,312.7137,250.0811,314.0005,243.2044,304.4502,245.93,20702,-0.512036,1.729059,-9.550316,2.72553,0
310.1047,251.8352,307.8574,250.2578,318.6045,242.1997,305.0225,246.2866,13666,-2.247304,-1.577411,-13.58207,4.086926,0
322.1471,244.936,319.2847,242.9046,324.9724,242.5069,329.4482,242.9528,18257,-2.862394,-2.03139,4.47577,0.445882,0
330.9867,178.3468,330.3846,177.7589,332.6806,167.062,346.8823,156.0231,20694,-0.602059,-0.587921,14.20165,-11.03899,0
322.5052,241.6136,321.1684,243.3048,317.9357,243.9258,296.6704,255.4932,10626,-1.336811,1.691199,-21.26527,11.56741,0
314.6767,239.1685,316.3157,240.3954,319.0773,239.1207,339.7984,241.8223,12823,1.639064,1.226845,20.72115,2.701537,0
320.7034,249.334,322.3241,247.973,325.3154,243.9021,331.1221,243.2336,25235,1.620687,-1.360972,5.806769,-0.668489,0
319.3866,242.6618,316.7197,241.2242,321.1304,240.3493,322.775,244.4646,15967,-2.666923,-1.437549,1.644625,4.115358,0
306.6819,248.7327,309.3608,251.13,315.6116,237.7473,306.5467,241.0296,13667,2.678876,2.397283,-9.064893,3.28235,0
322.6411,242.1566,321.1594,242.9054,319.3174,243.5499,303.9793,250.7769,11411,-1.481655,0.748812,-15.3381,7.226997,0
319.9722,246.842,320.1507,250.0881,327.2125,237.3499,331.0739,229.3752,20136,0.17854,3.246128,3.861424,-7.974646,0
312.9649,236.6113,312.3838,234.1635,319.733,233.2534,328.9777,231.0347,22054,-0.581107,-2.447757,9.244613,-2.218742,0
313.2808,247.131,312.9457,246.2513,314.2665,241.1059,306.5405,243.7938,17948,-0.335067,-0.879749,-7.726022,2.687859,0
316.5076,244.3275,318.4989,241.4935,319.6607,242.0754,321.5648,243.5315,16777,1.991318,-2.833986,1.904153,1.456123,0
318.6915,242.6647,316.8548,243.1285,323.9335,242.8995,338.7027,246.8341,12954,-1.836746,0.463724,14.76923,3.934603,0
318.0853,241.5145,317.8821,238.9941,313.8705,243.1008,298.8136,248.9148,11231,-0.203195,-2.520352,-15.05691,5.814041,0
306.4535,251.5663,305.737,250.6532,316.6874,241.3468,308.4558,244.4392,15129,-0.716507,-0.913138,-8.231598,3.092405,0
318.9581,238.6186,319.2996,239.4782,321.4529,241.8503,327.0585,245.6747,15892,0.341538,0.859596,5.605542,3.824406,0
328.05,243.9476,327.4865,242.8639,329.3733,242.287,331.6628,248.7607,17311,-0.56357,-1.083745,2.289558,6.473631,0
315.7666,244.2085,318.2243,243.9685,323.6278,236.9374,339.1481,242.3681,15459,2.45771,-0.239978,15.52036,5.430776,0
317.5063,241.739,315.0755,242.7282,314.5612,242.0299,301.2311,245.0768,14140,-2.430778,0.989175,-13.33012,3.046909,0
306.2496,248.4159,304.7747,248.9252,315.8948,237.1423,304.5802,239.2395,14025,-1.474884,0.509295,-11.31466,2.097184,0
319.0261,243.665,317.4388,243.3198,322.2601,243.6373,337.0808,244.2941,12703,-1.587258,-0.345187,14.82069,0.656818,0
316.4834,244.4358,314.8331,242.9948,322.2121,237.3042,314.8131,228.9482,20869,-1.650292,-1.441066,-7.399069,-8.355985,0
319.5852,238.564,318.5374,238.7598,317.2351,240.7578,303.4357,248.6582,11055,-1.04781,0.195807,-13.79934,7.900362,0
308.8013,251.7974,308.2193,252.1394,317.9989,242.422,306.5985,249.6213,15148,-0.581961,0.342031,-11.40039,7.199331,0
313.4174,245.1442,315.1928,243.1979,316.6365,238.5262,313.0508,239.8854,17079,1.775357,-1.946334,-3.585646,1.359221,0
320.0457,245.0918,319.2881,243.5536,324.6969,245.0392,337.1219,242.5108,15872,-0.757642,-1.538187,12.42491,-2.52836,0
307.4765,249.9548,307.7802,249.262,314.1274,240.7375,296.3301,248.6722,14945,0.303694,-0.692743,-17.79728,7.934705,0
312.7672,247.1399,313.764,245.8465,315.939,241.2585,309.7955,242.038,18493,0.996762,-1.293347,-6.143544,0.779478,0
316.2358,248.4364,319.2997,245.5014,323.8566,240.2529,326.3286,241.4155,21947,3.0639,-2.934958,2.472051,1.162623,0
322.5926,242.2684,319.8626,242.4535,323.5857,240.5789,327.0195,247.0003,15719,-2.729944,0.185096,3.433791,6.421385,0
317.1822,251.0144,316.555,251.0988,320.7484,245.5616,315.0096,250.4644,18441,-0.627218,0.084436,-5.738742,4.902891,0
321.6568,238.0524,322.1444,240.0317,324.5452,235.1652,330.6749,236.6803,19104,0.487621,1.979272,6.12976,1.515057,0
314.5682,241.6927,317.4001,238.884,315.2304,236.2861,310.5587,240.8431,17283,2.831892,-2.808747,-4.67168,4.557007,0
318.6881,249.6229,316.1087,251.3846,326.0194,240.7333,338.8122,236.8532,23040,-2.579447,1.761647,12.79281,-3.880165,0
305.705,251.5253,304.7775,250.3451,311.7816,243.0185,293.3564,250.3696,14970,-0.927552,-1.180196,-18.42514,7.351141,0
311.366,240.7648,313.6566,241.5981,319.0883,235.6684,315.3453,237.2603,19645,2.290546,0.833314,-3.743024,1.591858,0
320.2628,243.2316,317.3284,241.9994,322.4951,243.694,327.2502,246.1087,15525,-2.934506,-1.232207,4.755113,2.41469,0
319.4243,241.7741,322.3712,243.7647,316.9298,243.565,310.6596,254.0555,11088,2.946946,1.990593,-6.270209,10.49045,0
320.7211,243.459,320.527,241.1473,322.5768,241.2758,322.3328,245.8916,16383,-0.194054,-2.311713,-0.244054,4.615752,0
307.5271,249.831,307.6121,247.2598,315.3358,240.9079,293.3332,246.7255,14137,0.084919,-2.571186,-22.00266,5.817597,0
315.0203,249.8311,314.9685,251.8013,315.5224,243.6482,306.2225,248.6492,19291,-0.05177,1.970188,-9.299903,5.001049,0
316.4229,243.9771,316.5776,241.8627,313.1557,245.2421,298.7103,248.7285,14598,0.154782,-2.114428,-14.4454,3.486382,0
323.9947,241.6617,325.5969,242.1646,324.826,245.0281,313.5372,251.1168,16568,1.602254,0.502902,-11.28883,6.088655,0
317.2456,241.2073,318.7372,239.6077,321.0767,241.2725,334.5568,240.9929,15491,1.491663,-1.599624,13.48008,-0.27962,0
328.3115,242.6626,326.2492,242.6919,328.8147,241.3298,333.1611,248.3523,16115,-2.062269,0.029323,4.346391,7.022549,0
312.9118,245.633,312.4947,243.4951,314.7023,241.8549,308.1186,245.0612,17743,-0.417134,-2.137894,-6.583754,3.206233,0
308.6189,240.2325,310.0125,242.6338,317.909,235.3588,314.6003,234.7598,26578,1.393589,2.401234,-3.30876,-0.59907,0
302.8064,249.5092,302.1294,247.4202,311.6923,239.6944,290.9732,245.993,14241,-0.676984,-2.089055,-20.71906,6.298541,0
320.3709,240.389,320.2299,242.7632,315.7557,243.1465,294.903,253.9979,11494,-0.140986,2.374161,-20.85269,10.85145,0
319.1347,243.6922,318.0147,241.9971,320.4357,241.3447,321.8385,242.5937,16096,-1.120019,-1.695144,1.402796,1.248973,0
312.0892,247.1699,309.6234,244.1857,314.9227,242.1866,309.658,246.1505,18621,-2.465784,-2.984193,-5.264691,3.963982,0
317.4458,246.0949,317.5345,243.2216,319.7346,247.1258,330.5085,245.3641,16265,0.088784,-2.873329,10.77387,-1.761725,0
310.936,250.1498,310.3468,247.4286,317.8,241.1792,298.1075,246.4796,14049,-0.589206,-2.721193,-19.69252,5.300434,0
317.1466,246.69,319.6545,248.9005,322.8956,242.176,331.2824,242.5241,16569,2.507919,2.210488,8.386801,0.348136,0
319.3427,242.4228,319.7439,243.3114,314.8365,243.8508,293.6717,252.8039,11169,0.401222,0.88863,-21.16484,8.953127,0
319.0457,244.9243,316.9833,243.1287,319.6949,243.0317,320.9224,246.4597,16093,-2.062446,-1.795611,1.227533,3.428043,0
320.9355,241.2145,319.721,239.9773,325.2061,243.2377,322.4861,244.1035,14005,-1.214443,-1.237155,-2.720026,0.865806,0
316.4734,246.2562,314.1333,247.977,318.4513,240.3124,313.2954,248.0297,20736,-2.340134,1.720831,-5.15595,7.717218,0
304.3452,253.7507,303.8176,252.6773,311.7823,244.5837,292.0406,252.491,13779,-0.527586,-1.073457,-19.74168,7.907237,0
318.7981,239.9117,318.2573,241.5152,315.196,240.7415,302.3604,246.9196,15266,-0.540836,1.603536,-12.83561,6.178037,0
322.2953,245.4289,321.408,245.0446,323.1096,243.5452,323.5417,248.3308,16080,-0.887305,-0.384311,0.432065,4.785652,0
322.4836,242.0151,322.3758,242.6766,326.997,245.3001,324.6131,251.201,17722,-0.107806,0.661497,-2.38384,5.900918,0
317.8056,249.5448,316.2395,248.2345,320.4417,244.3477,320.8701,243.5746,17649,-1.566065,-1.310323,0.42847,-0.773065,0
318.0789,241.0252,317.2519,239.1379,314.1381,241.9051,295.6447,243.2801,11330,-0.826993,-1.887292,-18.49333,1.375032,0
305.7175,251.6281,304.5313,251.0622,312.6395,241.642,292.8485,248.7309,14166,-1.186131,-0.565976,-19.79101,7.088941,0
322.0906,246.1092,319.2188,246.0606,324.9038,244.383,328.5133,250.5273,15333,-2.871892,-0.048563,3.60955,6.144276,0
320.432,239.104,321.665,238.9265,324.0505,234.872,338.9674,231.0825,18384,1.232978,-0.177502,14.91685,-3.789571,0
319.5721,246.8169,317.7588,245.4189,322.1599,246.5918,335.8357,244.4926,16736,-1.813326,-1.398054,13.67583,-2.099233,0
315.7296,247.3913,312.6771,248.5738,323.7231,239.6152,331.114,233.5683,21100,-3.05255,1.182504,7.390912,-6.04692,0
316.2147,242.5375,318.691,243.1788,312.9842,243.9281,297.9989,249.6191,14959,2.476315,0.641328,-14.98528,5.691001,0
308.9193,255.4783,311.0737,254.9391,316.8828,245.7186,306.5225,255.4155,13969,2.154366,-0.539122,-10.3603,9.696906,0
320.7199,244.1623,321.5548,241.6026,321.2343,242.272,318.5981,245.1656,16145,0.834854,-2.559674,-2.636108,2.893574,0
317.6235,251.174,318.5179,250.5271,320.6564,246.9456,319.6697,249.7915,16373,0.894393,-0.646966,-0.98674,2.845961,1
316.8546,242.4372,315.4911,240.7956,317.6739,237.2732,306.8441,240.7525,19855,-1.363563,-1.641607,-10.8298,3.479237,0
319.7799,242.0878,316.9301,242.6003,316.0274,244.2274,302.4872,255.0009,11182,-2.849774,0.512544,-13.54024,10.77351,0
312.282,242.7943,312.4097,241.4797,320.8896,237.657,326.1402,231.5803,19267,0.127769,-1.314643,5.250664,-6.076665,0
320.6436,245.2701,318.3755,242.7145,322.0646,243.6247,321.4571,246.2098,15580,-2.268077,-2.555598,-0.607577,2.585095,0
305.632,252.8626,307.3548,253.3331,313.013,243.4221,289.6315,253.812,14482,1.722827,0.470516,-23.38147,10.38989,0
322.2194,241.4002,323.5202,242.1092,318.0804,243.1652,303.8072,249.1627,11405,1.300863,0.709014,-14.2732,5.997541,0
320.3837,241.553,318.2829,243.8187,323.0753,236.4132,328.2039,239.6595,19761,-2.100824,2.265727,5.128683,3.246318,0
316.7532,244.2698,318.2737,241.5239,320.8148,240.0422,326.9266,239.7936,12686,1.520512,-2.745895,6.111859,-0.24856,0
313.8469,246.73,316.6458,244.2251,318.0324,240.6057,316.3514,244.6408,18086,2.798906,-2.504849,-1.681068,4.035053,0
320.8427,242.56,318.6645,240.3753,321.4037,240.2766,322.2961,245.1561,16788,-2.178268,-2.18467,0.892432,4.879528,0
319.2355,243.926,318.0753,243.1937,322.8657,243.756,335.676,244.2552,16665,-1.160164,-0.732349,12.81032,0.49925,0
316.1333,238.4015,317.4021,238.0953,312.2104,240.0395,297.9736,246.2227,13491,1.268781,-0.306202,-14.23676,6.183276,0
318.1097,244.8861,316.514,243.1562,322.9345,244.7963,335.3867,244.9399,12295,-1.59569,-1.729905,12.45227,0.143598,0
319.1938,238.4917,321.649,238.6372,325.4437,234.5003,334.4501,236.3344,20599,2.455149,0.145504,9.006418,1.834094,0
320.9599,244.4918,323.3256,242.5477,330.4215,234.6178,345.2799,223.3516,23440,2.36574,-1.944057,14.85832,-11.26626,0
302.2178,253.9222,302.9818,252.4416,309.4883,244.6765,290.6782,254.2388,14868,0.764064,-1.480555,-18.81002,9.562305,0
322.0855,239.952,321.6577,240.2413,324.0796,236.9404,322.3128,244.3968,15187,-0.427833,0.289215,-1.766778,7.456369,0
316.7736,252.1021,319.4112,254.7407,326.6011,242.7085,343.0211,241.8569,21804,2.63763,2.638657,16.41995,-0.851571,0
320.7932,247.0327,318.4442,245.3235,322.0358,244.5772,320.153,249.3156,16007,-2.349081,-1.70926,-1.88283,4.738415,0
298.4399,250.883,297.1208,249.4988,306.4594,241.8974,287.1743,248.238,14652,-1.319116,-1.384205,-19.28507,6.34056,0
326.4431,244.6557,327.193,245.374,323.5242,243.3916,323.3141,252.3261,15724,0.749929,0.718263,-0.210135,8.934415,0
304.2051,253.289,304.8456,253.8042,311.473,243.9807,292.7794,256.377,14513,0.640511,0.515147,-18.69355,12.39629,0
312.01,247.1411,312.5251,246.0668,317.687,239.9181,310.9159,243.2409,17521,0.515044,-1.074254,-6.77105,3.32279,0
322.27,243.3414,321.6262,244.391,322.681,241.4013,322.6805,248.3336,15442,-0.64373,1.049695,-0.000527,6.932308,0
321.4597,251.0611,321.6763,251.2383,324.1886,245.9173,326.2672,252.2769,18160,0.216621,0.177245,2.078592,6.359591,0
319.2811,245.5134,320.5407,244.423,322.2046,244.5144,325.2434,253.0499,16010,1.259555,-1.090397,3.038845,8.535465,0
307.5391,245.7802,309.0874,243.3836,308.5076,240.2878,306.8119,231.2234,24085,1.548287,-2.396605,-1.695688,-9.064458,0
307.8952,249.4339,309.0678,247.1191,315.2365,240.2543,299.1287,246.5025,13673,1.172683,-2.314786,-16.1078,6.248209,0
